issue_id,pipeline_run_id,source_table,source_record_id,field_name,rule_code,severity,raw_value,message,created_at
5a08b490-cd41-51a0-a9f2-9d0a58971da0,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0582,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,03/12/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
98253017-3dd8-5bfe-9983-0f174636bce6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0583,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
e9194c04-02e1-561d-be79-e561eef61f95,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0587,published_date_raw,DATE_INVALID,ERROR,01-24-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
b55b3132-ebe6-5abb-ac7f-db03fc9cec68,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0589,company_name_raw,COMPANY_AMBIGUOUS,WARNING,The Boring Company / SpaceX,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
e5e6154c-12bb-5480-84a9-b0f5184bc685,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0595,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
8f82b60f-b703-5102-88da-d4e84b5e7568,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0596,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
0b8a0c3d-bacb-576a-bb6f-2fc080f38f8b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0601,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
eb7e5f7c-cc9e-58fb-822a-8f41b2a4db94,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0604,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
9ed189d9-c82a-50fc-9734-9cc143633462,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0608,published_date_raw,DATE_INVALID,ERROR,11-24-2023,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
d989e091-3274-58c5-af32-dd33359ee5d6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0610,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,04/08/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
48339842-6961-5b1c-aa29-b5215f32d47a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0613,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
f808730a-8177-5475-8355-907bfa7ad121,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0617,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,05/11/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
b5acb27c-764e-578b-977d-20ec158ab7c5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0622,published_date_raw,DATE_INVALID,ERROR,07-25-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
30ce68dd-01dc-5772-9f87-d8dcb53c707c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0624,company_name_raw,COMPANY_UNRESOLVED,WARNING,Hugging Face,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
7b0f38d4-505f-5422-b080-8a83da456fdb,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0627,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
7b61f6fd-31ed-5a13-9395-7420138b058f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0629,published_date_raw,DATE_INVALID,ERROR,05-21-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
2dde9b05-54c6-52dd-9f49-c81e5dc83e53,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0630,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
29c0c373-0cf1-510c-87c8-c23c796fc58b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0630,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
57308faf-db6d-5ad9-b313-1f6f8488ca60,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0631,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,01/09/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
7aef4e5a-2767-55b7-afca-bb018b1bbcf8,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0632,company_name_raw,COMPANY_UNRESOLVED,WARNING,Mistral AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
36954d00-064a-5bf7-b6da-0c8a0d7ee31c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0636,published_date_raw,DATE_INVALID,ERROR,10-22-2023,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
4582dce5-5e83-504c-84cb-90a037e2143f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0640,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
9a00ad40-e428-5057-9b8b-af01ef05e3d6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0641,company_name_raw,COMPANY_UNRESOLVED,WARNING,Perplexity AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
e38a0eb9-176e-56b7-810c-4a15c42f583c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0646,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
5aa236af-aabd-5666-81e2-cb5e9477ecce,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0646,company_name_raw,COMPANY_UNRESOLVED,WARNING,Hugging Face,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
f478ef65-7656-57c4-a4ca-b3d04f95b9d0,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0648,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
67115e48-6bf8-526c-b632-9e6a0a2c02c7,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0652,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,12/05/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
071c73f2-64ec-5caa-9e7e-eb930c0e4fe5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0657,published_date_raw,DATE_INVALID,ERROR,07-20-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
8a32ae11-fae4-5940-a227-95f52c85d361,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0662,company_name_raw,COMPANY_UNRESOLVED,WARNING,Hugging Face,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
6a8c24cc-9d9c-543c-99f4-94916e7ab584,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0663,company_name_raw,COMPANY_AMBIGUOUS,WARNING,The Boring Company / SpaceX,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
b0acf76b-39c1-5ff8-8fb0-5a83cca7bdba,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0664,published_date_raw,DATE_INVALID,ERROR,04-25-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
c82a5bf9-91ec-5c7a-9897-f78e72015b63,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0671,published_date_raw,DATE_INVALID,ERROR,09-22-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
a071d581-8dbf-5bc5-bfb9-06fa54534870,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0678,published_date_raw,DATE_INVALID,ERROR,04-13-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
6bd0b1f3-542e-598e-9f68-186f4163c634,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0685,company_name_raw,COMPANY_UNRESOLVED,WARNING,Mistral AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
1ca76464-3b40-5e46-81c1-5604f807a4c3,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0687,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
705b505a-b6b4-57e4-815d-59e0e5abbff2,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0687,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,02/10/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
3cf998b3-a2c6-598c-bb35-f2c2d1e1d2d7,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0688,company_name_raw,COMPANY_UNRESOLVED,WARNING,Mistral AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
7a12530b-6e76-5cf5-bb7d-0a4718993e06,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0691,company_name_raw,COMPANY_UNRESOLVED,WARNING,Mistral AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
5fcabf25-439f-5806-bcd6-0e640bda0e6e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0692,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
4891962f-239f-5f04-96de-4dfa6d7ea2b6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0694,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/11/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
2249dc11-e75c-5fae-90ac-d6ac73169a0e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0699,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
aa998917-44f2-5e39-81c7-180b0e126cc9,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0706,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
10c3e78d-317b-5026-8dd5-4781eba972e9,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0708,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/05/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
fe41f5db-cad9-57e1-886e-8f7569fcf74f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0713,published_date_raw,DATE_INVALID,ERROR,01-23-2023,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
7c939b0e-1778-5d0f-8e26-7490f08c9e01,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0715,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
24243a7c-25bb-5e9b-904b-f29884304d03,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0715,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
72b69e49-9844-5430-867d-148dae55273a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0720,published_date_raw,DATE_INVALID,ERROR,07-28-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
4713ab78-3533-512a-8a02-b799e6b4a83d,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0721,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
db796be5-4a8c-5aa0-a41e-5579ecbf6731,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0722,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,03/12/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
ab2d45dd-0800-5bc1-98e5-8ddd9574f2c1,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0723,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
9e0c6844-96a3-5a7d-b333-cc882119540f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0725,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
0b7b3d97-3a2a-5817-894b-9cfdd42569c5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0727,published_date_raw,DATE_INVALID,ERROR,07-18-2022,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
90a54caf-8f49-5245-9b1c-507fa91b975a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0729,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/11/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
72182106-6ec9-5a66-ae0f-04bf3c89ace1,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0734,company_name_raw,COMPANY_AMBIGUOUS,WARNING,The Boring Company / SpaceX,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
9ccc2779-54ec-5241-8775-fb25c5068026,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0739,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
6566cf88-2a66-5f87-833b-05d732bbaf87,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0739,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
50d6b5c1-78a7-5ab2-85e3-17d60868d326,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0742,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d22f6966-a33c-5262-8623-9963f3367c66,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0748,published_date_raw,DATE_INVALID,ERROR,11-13-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
e715427b-e365-5585-ac61-0d598efc670f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0749,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
df7013f4-6f62-5d7a-8acf-6adbc803e1df,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0750,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
