arr_observation_id,article_id,company_id,observation_date,observation_status,date_parse_status,observation_year,observation_quarter,observation_month,arr_usd,revenue_raw,source_currency,company_match_status,source_file,parse_method_version,pipeline_run_id
b82ea4df-0a9e-53d9-8be9-c532cdb0d853,ART0306,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-11-22,DATED,PARSED,2023,4,11,1700000000,$1615.0M - $1785.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9cbc9340-747a-5af5-a5d6-3e09facb4465,ART0307,5449894a-8967-53fd-96aa-711e4f2caebf,2021-06-30,DATED,PARSED,2021,2,6,28000000,$28.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fa3568ea-3170-5cc6-9f0a-d9401db67540,ART0308,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-10-15,DATED,PARSED,2023,4,10,1500000000,"$1,500,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
eff199d1-bd97-50b6-9873-9c89ca268ee2,ART0310,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2022-02-11,DATED,PARSED,2022,1,2,1080000000,1080.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
01e226c6-14bd-5748-b3ae-13784dae196b,ART0311,5449894a-8967-53fd-96aa-711e4f2caebf,2021-10-22,DATED,PARSED,2021,4,10,70000000,$70.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
521b8e70-7ce1-59cb-810c-52636c74688f,ART0312,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2022-10-31,DATED,PARSED,2022,4,10,1380000000,$1.380B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6fe95a1f-f4e4-5e62-af07-553e86a59941,ART0313,fa848049-e1a2-57f0-935a-4d48dcaddc61,2023-06-20,DATED,PARSED,2023,2,6,2520000000,"€2,290,909,091",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c6e4a131-0452-5ba0-a644-b47cac296a23,ART0314,5449894a-8967-53fd-96aa-711e4f2caebf,2021-10-19,DATED,PARSED,2021,4,10,70000000,$66.5M - $73.5M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
19f46993-97a1-5f0c-88ce-dde1d456fc87,ART0315,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2021-10-18,DATED,PARSED,2021,4,10,340000000,$340.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
eda70544-0192-56a8-a249-b2e420c7c0ed,ART0316,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-01-06,DATED,PARSED,2023,1,1,1200000000,"$1,200,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
bc85968a-a909-5abd-a7eb-a8b44b817edf,ART0317,5c86f678-723f-56ff-bd4b-8440df5459ba,2020-12-30,DATED,PARSED,2020,4,12,175000001,"£137,795,276",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5e24da40-e252-590d-ad54-87ce5725dd99,ART0318,8f05416c-1b7c-5110-a049-ff66e663eccf,2022-03-08,DATED,PARSED,2022,1,3,1700000000,$1.700B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e5dd6f34-fd94-5546-b54a-b29471876e34,ART0320,245ee582-6dec-5cc1-a198-e4acaa865688,2023-07-22,DATED,PARSED,2023,3,7,1200000000,$1.200B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
584ab1d3-20f4-558d-af65-2a53137afb4d,ART0321,245ee582-6dec-5cc1-a198-e4acaa865688,2020-06-23,DATED,PARSED,2020,2,6,660000000,$660.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dea89e73-cc4f-5a2d-aec2-2d307a091b05,ART0322,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-10-06,DATED,PARSED,2023,4,10,1500000000,$1.500 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dcca38a0-e6c9-536f-bb36-05ee621be9fa,ART0324,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-03-04,DATED,PARSED,2023,1,3,790000000,$790.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e2530e5d-502e-5102-a127-18563c84bf62,ART0326,5c86f678-723f-56ff-bd4b-8440df5459ba,2020-10-13,DATED,PARSED,2020,4,10,175000000,"$175,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9c4d658a-3eeb-530a-b58a-d104ff2bc7b1,ART0327,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2022-04-09,DATED,PARSED,2022,2,4,655000000,"€595,454,545",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
09f6627b-1020-53fa-80c7-2ef38d1e5eb3,ART0328,fa848049-e1a2-57f0-935a-4d48dcaddc61,2022-08-09,DATED,PARSED,2022,3,8,2050000000,2050.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
eb18b6f2-a00d-5659-b529-1dbc4bfb0a6c,ART0329,6e09eb1e-79ed-5163-8702-a611f7c20c68,2021-01-01,DATED,PARSED,2021,1,1,1180000000,"¥177,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
455f83ad-8427-5b18-a1b4-2326b84d12b2,ART0330,5449894a-8967-53fd-96aa-711e4f2caebf,2021-02-27,DATED,PARSED,2021,1,2,18000000,"$18,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d8fad296-bfd2-525d-9072-7cf6fa42abd5,ART0331,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2021-06-23,DATED,PARSED,2021,2,6,260000000,$247.0M - $273.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
366f3f7c-a25c-55f8-bf45-775714b46e15,ART0332,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2021-12-23,DATED,PARSED,2021,4,12,990000000,"¥148,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ba702dad-2ba3-58e0-94da-7331ebd34866,ART0333,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2021-03-09,DATED,PARSED,2021,1,3,210000000,"£165,354,331",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6e60a455-53c6-5fbc-84fb-c36982bd95ab,ART0334,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2023-04-24,DATED,PARSED,2023,2,4,1180000000,$1180.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4830d80b-ddff-56f8-b331-9199faffcdf2,ART0335,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2020-04-24,DATED,PARSED,2020,2,4,285000000,$0.285 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f2f0c232-2cdf-52fe-8cd3-4ba9bf9a68b3,ART0336,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2021-03-25,DATED,PARSED,2021,1,3,560000000,$560.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b93995d7-fafe-55a6-9412-660658f099db,ART0337,9d4d58c5-91bd-5317-85a0-a0cd048740af,2020-05-20,DATED,PARSED,2020,2,5,150000000,$142.5M - $157.5M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2edc0bde-717e-5f53-a128-df925a1bebcb,ART0338,9d4d58c5-91bd-5317-85a0-a0cd048740af,2020-12-29,DATED,PARSED,2020,4,12,190000000,"¥28,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b0d8a65a-97c2-5c77-bae0-15f9815fd6df,ART0340,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2020-10-01,DATED,PARSED,2020,4,10,130000000,"$130,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d51741f3-cf3b-53ee-a303-43b13bdbdd01,ART0341,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2022-11-30,DATED,PARSED,2022,4,11,1380000000,$1.380B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7c9aa14f-d061-54b7-8318-4633b71adf7e,ART0343,fa848049-e1a2-57f0-935a-4d48dcaddc61,2021-12-06,DATED,PARSED,2021,4,12,1530000000,$1.530B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e2b1b771-a363-573d-9181-6ffb2faeb19b,ART0345,9d4d58c5-91bd-5317-85a0-a0cd048740af,2022-02-26,DATED,PARSED,2022,1,2,300000000,$300.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b5833031-2728-5b00-a58c-02a256a3c0af,ART0346,9d4d58c5-91bd-5317-85a0-a0cd048740af,2022-11-22,DATED,PARSED,2022,4,11,295000000,$295.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ff98ec2e-9398-5111-b6fe-a49f70e35d3a,ART0347,30365688-fa79-5b90-b869-7fc216599069,2021-12-24,DATED,PARSED,2021,4,12,1180000000,$1.180B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f083bf14-df0b-510a-b9ed-db9e5099502e,ART0350,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2023-10-18,DATED,PARSED,2023,4,10,760000000,$0.760 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
05bbb475-0a76-5082-94b2-c3c2930a492a,ART0351,8f05416c-1b7c-5110-a049-ff66e663eccf,2023-02-09,DATED,PARSED,2023,1,2,2300000000,$2.300B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
33728e6d-ddb0-54d1-ae6d-c4464e095b4e,ART0352,30365688-fa79-5b90-b869-7fc216599069,2021-04-14,DATED,PARSED,2021,2,4,900000000,"¥135,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
691ab9aa-82b4-5295-9ed7-af39985326b1,ART0355,8f05416c-1b7c-5110-a049-ff66e663eccf,2020-01-18,DATED,PARSED,2020,1,1,720000000,720.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2d835950-9b8a-5147-a488-e9ada0121394,ART0357,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-03-25,DATED,PARSED,2023,1,3,790000000,$790.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
846ebc9d-c271-54de-82c6-8a91b09365fd,ART0358,f36a832f-cd27-58af-b8c6-fb63f6bea323,2022-11-24,DATED,PARSED,2022,4,11,68500000000,$68500.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
95f4a74b-07d7-5e43-92d5-0d20fb8eda02,ART0359,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2022-07-10,DATED,PARSED,2022,3,7,500000000,"$500,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8b81d553-36e9-5ae1-ac32-2ed1288053c7,ART0360,08256776-704b-50e0-92ce-c74e516f9c80,2023-03-25,DATED,PARSED,2023,1,3,82000000000,$77900.0M - $86100.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
14aae06e-5efe-574c-a3d5-364a4799835d,ART0363,7404b547-e172-5517-92d1-7c31c711048b,2021-01-11,DATED,PARSED,2021,1,1,3000000000,$3000.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ad0efc32-42c5-517c-9b13-7b8ab48dd5fa,ART0364,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2020-04-20,DATED,PARSED,2020,2,4,420000000,$0.420 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e4193765-d425-51ae-9c0f-fb969d7f9456,ART0365,771af71e-0eea-5ae0-9aff-9a0609ace44a,2021-04-14,DATED,PARSED,2021,2,4,14500000000,"$14,500,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1dd8d573-b81d-5a65-a57e-c6e42cee3c8a,ART0367,6e09eb1e-79ed-5163-8702-a611f7c20c68,2022-01-19,DATED,PARSED,2022,1,1,1460000000,"€1,327,272,727",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
738964ce-7ca0-5bb6-a88b-037eef13c0d5,ART0368,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2020-01-19,DATED,PARSED,2020,1,1,390000000,$390.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
137ec43e-3fbc-5dd2-a62f-316017d7cfc0,ART0369,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2023-08-15,DATED,PARSED,2023,3,8,92000000000,$87400.0M - $96600.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fe226b2d-0b1d-5a3d-8ac8-5ee9a81ddb76,ART0370,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2022-12-25,DATED,PARSED,2022,4,12,570000000,$570.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5602d638-d486-5836-858d-58039f2427a3,ART0371,9d4d58c5-91bd-5317-85a0-a0cd048740af,2021-01-19,DATED,PARSED,2021,1,1,220000000,$0.220 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
82b9fe2e-a796-5b2b-81f3-ece33122aa78,ART0373,5c86f678-723f-56ff-bd4b-8440df5459ba,2020-04-24,DATED,PARSED,2020,2,4,120000000,$0.120 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
10890d53-543c-593a-b3e1-91798a314cdb,ART0374,771af71e-0eea-5ae0-9aff-9a0609ace44a,2021-05-21,DATED,PARSED,2021,2,5,14500000000,"¥2,175,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
07f4e0bd-cbbf-524c-8b3d-bfd398da75ba,ART0375,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2020-03-27,DATED,PARSED,2020,1,3,38000000000,$38.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
52a0358f-0145-5065-a8ca-f79cdb26d8d9,ART0376,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-07-20,DATED,PARSED,2023,3,7,1400000000,"£1,102,362,205",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6d0dfdb9-0613-5e2c-bd89-f2950753b40d,ART0377,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2023-05-06,DATED,PARSED,2023,2,5,1180000000,1180.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b5105b56-395e-588f-8d0e-38dbdf20b7c7,ART0378,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2020-11-11,DATED,PARSED,2020,4,11,3000000000,$2850.0M - $3150.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8917356e-0840-5012-8e1c-a7c647591d99,ART0380,08256776-704b-50e0-92ce-c74e516f9c80,2021-01-17,DATED,PARSED,2021,1,1,31000000000,$31.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
977a6d3b-17a9-527c-8390-2f45df845dea,ART0382,771af71e-0eea-5ae0-9aff-9a0609ace44a,2022-12-09,DATED,PARSED,2022,4,12,25000000000,"£19,685,039,370",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a05311eb-e649-53c0-886d-4699e0f7939e,ART0383,5c86f678-723f-56ff-bd4b-8440df5459ba,2020-09-22,DATED,PARSED,2020,3,9,145000000,"$145,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2be1a50a-b24d-57c8-8dd2-df91e526c734,ART0384,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-12-07,DATED,PARSED,2023,4,12,1700000000,$1.700B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7f8871b8-6395-567b-a934-00b3568b5c84,ART0385,6e09eb1e-79ed-5163-8702-a611f7c20c68,2020-05-04,DATED,PARSED,2020,2,5,1030000000,$978.5M - $1081.5M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
25d0f062-5cba-5db9-a3df-fdb1352e7b0a,ART0386,fa848049-e1a2-57f0-935a-4d48dcaddc61,2021-03-18,DATED,PARSED,2021,1,3,1000000000,$950.0M - $1050.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d9da0ce7-912f-5ed4-8ed6-814b6a2f6edf,ART0387,245ee582-6dec-5cc1-a198-e4acaa865688,2023-02-17,DATED,PARSED,2023,1,2,1100000000,$1100.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
eaa61003-58d0-5759-b1d1-7c35b4cd6f93,ART0389,771af71e-0eea-5ae0-9aff-9a0609ace44a,2021-06-04,DATED,PARSED,2021,2,6,14500000000,$14.500 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b15db7e5-89af-5acc-8092-be8953e26673,ART0390,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2021-03-30,DATED,PARSED,2021,1,3,130000000,"¥19,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
971289cf-93c2-5787-88c8-9e7aa972c2ee,ART0391,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2021-04-22,DATED,PARSED,2021,2,4,455000000,"€413,636,364",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0e2b43f5-4378-51e1-92ce-8fa3df4d0210,ART0392,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-08-08,DATED,PARSED,2023,3,8,1400000000,"£1,102,362,205",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
70a98bbe-0c48-5929-8284-0f27dc77b7b1,ART0393,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2020-01-24,DATED,PARSED,2020,1,1,100000000,$95.0M - $105.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7a0077a6-b279-555c-836c-6cdd127a71f1,ART0394,f36a832f-cd27-58af-b8c6-fb63f6bea323,2023-10-11,DATED,PARSED,2023,4,10,78000000000,"£61,417,322,835",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2a5beec1-669c-57b3-b47d-dc2b8b1f4d87,ART0396,245ee582-6dec-5cc1-a198-e4acaa865688,2022-09-26,DATED,PARSED,2022,3,9,1030000000,$1.030 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dd27cfd7-d191-5d1f-968b-7a33b355628a,ART0397,5c86f678-723f-56ff-bd4b-8440df5459ba,2023-10-07,DATED,PARSED,2023,4,10,900000000,900.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
64db3cdf-abc9-55e2-b373-1d68a2fbf887,ART0398,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2022-06-24,DATED,PARSED,2022,2,6,5600000000,$5600.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
86d1b65f-7216-55ed-94e5-e1f0a2babe68,ART0399,a992e412-2b10-50bc-bf9c-23b7974ddb91,2020-10-29,DATED,PARSED,2020,4,10,12600000000,"¥1,890,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5f190528-7449-524d-b8bb-c22d0c7cf993,ART0400,08256776-704b-50e0-92ce-c74e516f9c80,2023-01-24,DATED,PARSED,2023,1,1,82000000000,"£64,566,929,134",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3810148f-d772-5ad3-80c5-df38c0afe6eb,ART0402,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2023-08-22,DATED,PARSED,2023,3,8,1720000000,$1720.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
de0b48af-4178-5c00-9cba-416de23d6e8d,ART0403,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2021-05-21,DATED,PARSED,2021,2,5,180000000,"€163,636,364",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
426fbd40-5f0b-5c09-8ead-34fae39bc704,ART0404,30365688-fa79-5b90-b869-7fc216599069,2023-07-05,DATED,PARSED,2023,3,7,2150000000,$2150.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f5e29117-10ac-579b-a492-649e19d8d33c,ART0406,08256776-704b-50e0-92ce-c74e516f9c80,2020-10-10,DATED,PARSED,2020,4,10,26000000000,26000.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7998a751-bfbb-5df0-9745-a967a20c3ac8,ART0408,f36a832f-cd27-58af-b8c6-fb63f6bea323,2020-08-06,DATED,PARSED,2020,3,8,44500000000,44500.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
49fa7ce5-54bd-5568-a2e0-6cad0b4f158c,ART0410,5449894a-8967-53fd-96aa-711e4f2caebf,2020-01-31,DATED,PARSED,2020,1,1,5000000,"¥750,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9f864e56-8ce8-57ed-b627-548e82f7a6ed,ART0411,a992e412-2b10-50bc-bf9c-23b7974ddb91,2022-04-09,DATED,PARSED,2022,2,4,17800000000,"¥2,670,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
431a9b51-d759-5026-a0b3-9616a71d3399,ART0412,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2022-03-21,DATED,PARSED,2022,1,3,1080000000,"¥162,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
13e3415e-cbf6-5bf4-a232-5af578ee261f,ART0413,6e09eb1e-79ed-5163-8702-a611f7c20c68,2022-05-15,DATED,PARSED,2022,2,5,1550000000,$1472.5M - $1627.5M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2fdca23c-5086-5e2b-9451-baf4e7a8d67b,ART0416,8f05416c-1b7c-5110-a049-ff66e663eccf,2023-09-12,DATED,PARSED,2023,3,9,2950000000,$2.950 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ab9e8717-e91f-55c8-aee3-49ed70eb9183,ART0418,7404b547-e172-5517-92d1-7c31c711048b,2020-06-11,DATED,PARSED,2020,2,6,2100000000,$2100.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9ecc635f-c87c-5e14-9fa9-5149cb3b4f92,ART0420,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2020-12-29,DATED,PARSED,2020,4,12,339999999,"£267,716,535",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2158f7fa-221c-5d27-ae9f-b2e5ef309fa3,ART0421,fa848049-e1a2-57f0-935a-4d48dcaddc61,2020-10-02,DATED,PARSED,2020,4,10,850000000,"¥127,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
68d721e7-7f98-56ee-9658-f24f77de522e,ART0424,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2021-02-16,DATED,PARSED,2021,1,2,130000000,$123.5M - $136.5M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e58a77e7-4ca0-56a4-9570-50c1168f3fa1,ART0427,245ee582-6dec-5cc1-a198-e4acaa865688,2020-02-08,DATED,PARSED,2020,1,2,610000000,$610.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9f5b04ef-96ee-54d0-b43c-effb148824f5,ART0428,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2020-12-05,DATED,PARSED,2020,4,12,160000000,$0.160 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
15918b22-e83a-5488-8e59-16a6b6eba418,ART0429,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2021-09-11,DATED,PARSED,2021,3,9,4200000000,$4.200B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
43c1a3bd-24aa-5908-89dc-ab55013b8fb5,ART0430,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2021-01-24,DATED,PARSED,2021,1,1,720000000,$720.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
99707ad4-851d-59f5-bdc8-4dc44eed4a1a,ART0431,5449894a-8967-53fd-96aa-711e4f2caebf,2022-03-04,DATED,PARSED,2022,1,3,95000000,"€86,363,636",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
73ec8d8d-132b-5042-9737-c8cd61068178,ART0432,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2021-10-01,DATED,PARSED,2021,4,10,320000000,$304.0M - $336.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dc82bce6-1b3e-51de-adad-fea248d4f1e2,ART0433,f36a832f-cd27-58af-b8c6-fb63f6bea323,2021-07-14,DATED,PARSED,2021,3,7,55000000000,$52250.0M - $57750.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
